Unnamed: 0,Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,country,suburb,road,municipality,state,postcode
4554,262200.0,165.0,3.0,3.0,-34.916538,-56.152853,8,2019,Uruguay,Punta Carretas,Jaime Zudáñez,Not found,Montevideo,11311.0
4555,347852.0,139.0,2.0,3.0,-34.909338,-56.142122,8,2019,Uruguay,La Mondiola,Rambla República del Perú,Not found,Montevideo,11300.0
4556,117990.0,93.0,2.0,3.0,-34.877271,-56.18464,8,2019,Uruguay,Reducto,Marsella,Not found,Montevideo,11800.0
4557,152950.0,100.0,1.0,3.0,-34.894326,-56.173868,8,2019,Uruguay,Villa Muñoz,Defensa,Not found,Montevideo,1200.0
4558,347852.0,139.0,2.0,3.0,-34.909364,-56.14194,8,2019,Uruguay,La Mondiola,Rambla República del Perú,Not found,Montevideo,11300.0
4559,170430.0,120.0,2.0,4.0,-34.796132,-55.90974,8,2019,Uruguay,El Pinar,Queguay,Not found,Canelones,15008.0
4560,56810.0,140.0,1.0,4.0,-34.836702,-56.149235,8,2019,Uruguay,Ituzaingó,Avenida Don Pedro de Mendoza,Not found,Montevideo,12300.0
4561,432630.0,184.0,2.0,4.0,-34.911426,-56.145552,8,2019,Uruguay,Pocitos,Rambla República del Perú,Not found,Montevideo,11300.0
4562,428260.0,142.0,3.0,4.0,-34.944144,-54.921551,8,2019,Uruguay,Not found,Guanabara,Not found,Maldonado,20100.0
4563,143336.0,150.0,1.0,3.0,-34.836527,-55.968642,6,2019,Uruguay,Solymar,Calle 71,Not found,Canelones,15800.0
4564,209760.0,192.0,1.0,2.0,-34.89533,-56.126404,6,2019,Uruguay,Buceo,Bulevar José Batlle y Ordóñez,Not found,Montevideo,11600.0
4565,148580.0,90.0,1.0,2.0,-34.907261,-56.147518,6,2019,Uruguay,La Mondiola,Manuel Pagola,Not found,Montevideo,11300.0
4566,322506.0,220.0,3.0,4.0,-34.903466,-56.145885,6,2019,Uruguay,La Mondiola,La Gaceta,Not found,Montevideo,11300.0
4567,277932.0,104.0,2.0,3.0,-34.911555,-56.15726,6,2019,Uruguay,Pocitos,Doctor Enrique Muñoz,Not found,Montevideo,11311.0
4568,222870.0,108.0,2.0,3.0,-34.887621,-56.148462,6,2019,Uruguay,La Blanqueada,Avenida Luis Alberto de Herrera,Not found,Montevideo,11820.0
4569,130226.0,48.0,1.0,2.0,-34.857851,-56.182709,6,2019,Uruguay,Brazo Oriental,Huáscar,Not found,Montevideo,11700.0
4570,87400.0,65.0,1.0,4.0,-34.903003,-56.158226,6,2019,Uruguay,Pocitos,Avenida General Rivera,Not found,Montevideo,11601.0
