Unnamed: 0,Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,country,suburb,road,municipality,state,postcode
276,122360.0,54,1,1,-12.0979954,-77.0711523,2,2020,Perú,Magdalena,Malecon Miguel Grau,Not found,Lima,17.0
1025,53719.869,47,1,2,-12.08781,-77.0709643,2,2020,Perú,Magdalena,Mazuelos,Not found,Lima,17.0
467,69046.0,69,1,2,-12.0946823,-77.0659295,1,2020,Perú,Magdalena,Rodolfo Rutté,Not found,Lima,17.0
1335,126730.0,77,2,3,-12.09823591,-77.06961338,2,2020,Perú,Magdalena,Victor Larco Herrera,Not found,Lima,17.0
442,340860.0,200,4,3,-12.1138482,-77.0312884,1,2020,Perú,Miraflores,Avenida Angamos Oeste,Not found,Lima,18.0
2204,166060.0,121,2,2,-12.1139899,-77.0332174,1,2020,Perú,Miraflores,Avenida Angamos Oeste,Not found,Lima,18.0
240,310270.0,150,2,0,-12.117794,-77.0439475,3,2020,Perú,Not found,Avenida Del Ejército,Not found,Lima,18.0
274,177596.8,78,2,5,-12.117794,-77.0439475,3,2020,Perú,Not found,Avenida Del Ejército,Not found,Lima,18.0
523,201020.0,108,2,2,-12.1186564,-77.0387246,2,2020,Perú,Miraflores,Avenida José Pardo,Not found,Lima,18.0
2173,198398.0,112,2,3,-12.1192666,-77.0324341,2,2020,Perú,Miraflores,Avenida José Pardo,Not found,Lima,18.0
927,135470.0,52,1,2,-12.1149546,-77.0436958,2,2020,Perú,Miraflores,Avenida Mariscal La Mar,Not found,Lima,18.0
813,231610.0,90,2,2,-12.1158862,-77.0357963,2,2020,Perú,Miraflores,Calle Arica,Not found,Lima,18.0
1638,206264.0,98,2,2,-12.1158862,-77.0357963,3,2020,Perú,Miraflores,Calle Arica,Not found,Lima,18.0
2148,157320.0,90,2,2,-12.1200206,-77.0349969,2,2020,Perú,Miraflores,Calle Berlín,Not found,Lima,18.0
889,240350.0,120,2,2,-12.1150151,-77.0362797,2,2020,Perú,Miraflores,Calle Chiclayo,Not found,Lima,18.0
890,247779.0,122,2,2,-12.1150151,-77.0362797,2,2020,Perú,Miraflores,Calle Chiclayo,Not found,Lima,18.0
1268,122360.0,71,1,2,-12.1149506,-77.0317728,1,2020,Perú,Miraflores,Calle Chiclayo,Not found,Lima,18.0
1728,253460.0,137,3,2,-12.1150151,-77.0362797,2,2020,Perú,Miraflores,Calle Chiclayo,Not found,Lima,18.0
1730,305900.0,188,3,2,-12.1150151,-77.0362797,2,2020,Perú,Miraflores,Calle Chiclayo,Not found,Lima,18.0
1733,270503.0,152,3,2,-12.1150151,-77.0362797,2,2020,Perú,Miraflores,Calle Chiclayo,Not found,Lima,18.0
379,287546.0,131,4,4,-12.111062,-77.0315913,2,2020,Perú,Miraflores,Calle Coronel Inclán,Not found,Lima,18.0
381,331246.0,192,5,4,-12.111062,-77.0315913,2,2020,Perú,Miraflores,Calle Coronel Inclán,Not found,Lima,18.0
1133,198398.0,101,3,3,-12.111062,-77.0315913,2,2020,Perú,Miraflores,Calle Coronel Inclán,Not found,Lima,18.0
1134,215878.0,101,3,3,-12.111062,-77.0315913,2,2020,Perú,Miraflores,Calle Coronel Inclán,Not found,Lima,18.0
1135,243846.0,137,2,2,-12.111062,-77.0315913,2,2020,Perú,Miraflores,Calle Coronel Inclán,Not found,Lima,18.0
1440,220899.13,90,1,1,-12.111062,-77.0315913,2,2020,Perú,Miraflores,Calle Coronel Inclán,Not found,Lima,18.0
1442,283907.538,126,2,2,-12.111062,-77.0315913,2,2020,Perú,Miraflores,Calle Coronel Inclán,Not found,Lima,18.0
1443,288573.824,124,2,2,-12.111062,-77.0315913,2,2020,Perú,Miraflores,Calle Coronel Inclán,Not found,Lima,18.0
